# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = ploidy_histogram_first_pass_model
# start_datetime = 2026-04-13 18:02:57 UTC
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 1e-12 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 1e+07 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     jacobian = false (Default)
#     iter = 5000
#     save_iterations = false (Default)
# id = 1 (Default)
# data
#   file = C:/Users/4473331/AppData/Local/Temp/1/Rtmp2fIBe8/standata-78dcc381b22.json
# init = C:/Users/4473331/AppData/Local/Temp/1/Rtmp2fIBe8/init-78dc4d7146cd_1.json
# random
#   seed = 123
# output
#   file = C:/Users/4473331/Documents/projects/023_ploidyFlow/processed_data/stan_optimize_fixed_init_anoxia/fixed_init_optimize-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/4473331/Documents/projects/023_ploidyFlow/processed_data/stan_optimize_fixed_init_anoxia/ploidy_histogram_first_pass-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=ploidy_histogram_first_pass_model
lp__,mu_cen.1,log_ratio_tumor_cen_mu,log_R_4n_mu,log_R_8n_mu,cv,pop_theta.1.1,pop_theta.2.1,pop_theta.3.1,pop_theta.4.1,pop_theta.5.1,pop_theta.6.1,pop_theta.7.1,pop_theta.8.1,pop_theta.9.1,pop_theta.10.1,pop_theta.11.1,pop_theta.12.1,pop_theta.13.1,pop_theta.14.1,pop_theta.15.1,pop_theta.16.1,pop_theta.17.1,pop_theta.18.1,pop_theta.19.1,pop_theta.20.1,pop_theta.21.1,pop_theta.22.1,pop_theta.23.1,pop_theta.24.1,pop_theta.1.2,pop_theta.2.2,pop_theta.3.2,pop_theta.4.2,pop_theta.5.2,pop_theta.6.2,pop_theta.7.2,pop_theta.8.2,pop_theta.9.2,pop_theta.10.2,pop_theta.11.2,pop_theta.12.2,pop_theta.13.2,pop_theta.14.2,pop_theta.15.2,pop_theta.16.2,pop_theta.17.2,pop_theta.18.2,pop_theta.19.2,pop_theta.20.2,pop_theta.21.2,pop_theta.22.2,pop_theta.23.2,pop_theta.24.2,pop_theta.1.3,pop_theta.2.3,pop_theta.3.3,pop_theta.4.3,pop_theta.5.3,pop_theta.6.3,pop_theta.7.3,pop_theta.8.3,pop_theta.9.3,pop_theta.10.3,pop_theta.11.3,pop_theta.12.3,pop_theta.13.3,pop_theta.14.3,pop_theta.15.3,pop_theta.16.3,pop_theta.17.3,pop_theta.18.3,pop_theta.19.3,pop_theta.20.3,pop_theta.21.3,pop_theta.22.3,pop_theta.23.3,pop_theta.24.3,cen_phase.1,cen_phase.2,diploid_phase.1,diploid_phase.2,diploid_phase.3,wgd_phase.1,wgd_phase.2,wgd_phase.3,ratio_tumor_cen_sample.1,ratio_tumor_cen_sample.2,ratio_tumor_cen_sample.3,ratio_tumor_cen_sample.4,ratio_tumor_cen_sample.5,ratio_tumor_cen_sample.6,ratio_tumor_cen_sample.7,ratio_tumor_cen_sample.8,ratio_tumor_cen_sample.9,ratio_tumor_cen_sample.10,ratio_tumor_cen_sample.11,ratio_tumor_cen_sample.12,ratio_tumor_cen_sample.13,ratio_tumor_cen_sample.14,ratio_tumor_cen_sample.15,ratio_tumor_cen_sample.16,ratio_tumor_cen_sample.17,ratio_tumor_cen_sample.18,ratio_tumor_cen_sample.19,ratio_tumor_cen_sample.20,ratio_tumor_cen_sample.21,ratio_tumor_cen_sample.22,ratio_tumor_cen_sample.23,ratio_tumor_cen_sample.24,R_4n_sample.1,R_4n_sample.2,R_4n_sample.3,R_4n_sample.4,R_4n_sample.5,R_4n_sample.6,R_4n_sample.7,R_4n_sample.8,R_4n_sample.9,R_4n_sample.10,R_4n_sample.11,R_4n_sample.12,R_4n_sample.13,R_4n_sample.14,R_4n_sample.15,R_4n_sample.16,R_4n_sample.17,R_4n_sample.18,R_4n_sample.19,R_4n_sample.20,R_4n_sample.21,R_4n_sample.22,R_4n_sample.23,R_4n_sample.24,R_8n_sample.1,R_8n_sample.2,R_8n_sample.3,R_8n_sample.4,R_8n_sample.5,R_8n_sample.6,R_8n_sample.7,R_8n_sample.8,R_8n_sample.9,R_8n_sample.10,R_8n_sample.11,R_8n_sample.12,R_8n_sample.13,R_8n_sample.14,R_8n_sample.15,R_8n_sample.16,R_8n_sample.17,R_8n_sample.18,R_8n_sample.19,R_8n_sample.20,R_8n_sample.21,R_8n_sample.22,R_8n_sample.23,R_8n_sample.24,mu_2n_sample.1,mu_2n_sample.2,mu_2n_sample.3,mu_2n_sample.4,mu_2n_sample.5,mu_2n_sample.6,mu_2n_sample.7,mu_2n_sample.8,mu_2n_sample.9,mu_2n_sample.10,mu_2n_sample.11,mu_2n_sample.12,mu_2n_sample.13,mu_2n_sample.14,mu_2n_sample.15,mu_2n_sample.16,mu_2n_sample.17,mu_2n_sample.18,mu_2n_sample.19,mu_2n_sample.20,mu_2n_sample.21,mu_2n_sample.22,mu_2n_sample.23,mu_2n_sample.24,mu_4n_sample.1,mu_4n_sample.2,mu_4n_sample.3,mu_4n_sample.4,mu_4n_sample.5,mu_4n_sample.6,mu_4n_sample.7,mu_4n_sample.8,mu_4n_sample.9,mu_4n_sample.10,mu_4n_sample.11,mu_4n_sample.12,mu_4n_sample.13,mu_4n_sample.14,mu_4n_sample.15,mu_4n_sample.16,mu_4n_sample.17,mu_4n_sample.18,mu_4n_sample.19,mu_4n_sample.20,mu_4n_sample.21,mu_4n_sample.22,mu_4n_sample.23,mu_4n_sample.24,mu_8n_sample.1,mu_8n_sample.2,mu_8n_sample.3,mu_8n_sample.4,mu_8n_sample.5,mu_8n_sample.6,mu_8n_sample.7,mu_8n_sample.8,mu_8n_sample.9,mu_8n_sample.10,mu_8n_sample.11,mu_8n_sample.12,mu_8n_sample.13,mu_8n_sample.14,mu_8n_sample.15,mu_8n_sample.16,mu_8n_sample.17,mu_8n_sample.18,mu_8n_sample.19,mu_8n_sample.20,mu_8n_sample.21,mu_8n_sample.22,mu_8n_sample.23,mu_8n_sample.24,sig_cen_sample.1,sig_cen_sample.2,sig_cen_sample.3,sig_cen_sample.4,sig_cen_sample.5,sig_cen_sample.6,sig_cen_sample.7,sig_cen_sample.8,sig_cen_sample.9,sig_cen_sample.10,sig_cen_sample.11,sig_cen_sample.12,sig_cen_sample.13,sig_cen_sample.14,sig_cen_sample.15,sig_cen_sample.16,sig_cen_sample.17,sig_cen_sample.18,sig_cen_sample.19,sig_cen_sample.20,sig_cen_sample.21,sig_cen_sample.22,sig_cen_sample.23,sig_cen_sample.24,sig_2n_sample.1,sig_2n_sample.2,sig_2n_sample.3,sig_2n_sample.4,sig_2n_sample.5,sig_2n_sample.6,sig_2n_sample.7,sig_2n_sample.8,sig_2n_sample.9,sig_2n_sample.10,sig_2n_sample.11,sig_2n_sample.12,sig_2n_sample.13,sig_2n_sample.14,sig_2n_sample.15,sig_2n_sample.16,sig_2n_sample.17,sig_2n_sample.18,sig_2n_sample.19,sig_2n_sample.20,sig_2n_sample.21,sig_2n_sample.22,sig_2n_sample.23,sig_2n_sample.24,sig_4n_sample.1,sig_4n_sample.2,sig_4n_sample.3,sig_4n_sample.4,sig_4n_sample.5,sig_4n_sample.6,sig_4n_sample.7,sig_4n_sample.8,sig_4n_sample.9,sig_4n_sample.10,sig_4n_sample.11,sig_4n_sample.12,sig_4n_sample.13,sig_4n_sample.14,sig_4n_sample.15,sig_4n_sample.16,sig_4n_sample.17,sig_4n_sample.18,sig_4n_sample.19,sig_4n_sample.20,sig_4n_sample.21,sig_4n_sample.22,sig_4n_sample.23,sig_4n_sample.24,sig_8n_sample.1,sig_8n_sample.2,sig_8n_sample.3,sig_8n_sample.4,sig_8n_sample.5,sig_8n_sample.6,sig_8n_sample.7,sig_8n_sample.8,sig_8n_sample.9,sig_8n_sample.10,sig_8n_sample.11,sig_8n_sample.12,sig_8n_sample.13,sig_8n_sample.14,sig_8n_sample.15,sig_8n_sample.16,sig_8n_sample.17,sig_8n_sample.18,sig_8n_sample.19,sig_8n_sample.20,sig_8n_sample.21,sig_8n_sample.22,sig_8n_sample.23,sig_8n_sample.24,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.1.3,theta.2.3,theta.3.3,theta.4.3,theta.5.3,theta.6.3,theta.7.3,theta.8.3,theta.9.3,theta.10.3,theta.11.3,theta.12.3,theta.13.3,theta.14.3,theta.15.3,theta.16.3,theta.17.3,theta.18.3,theta.19.3,theta.20.3,theta.21.3,theta.22.3,theta.23.3,theta.24.3,theta.1.4,theta.2.4,theta.3.4,theta.4.4,theta.5.4,theta.6.4,theta.7.4,theta.8.4,theta.9.4,theta.10.4,theta.11.4,theta.12.4,theta.13.4,theta.14.4,theta.15.4,theta.16.4,theta.17.4,theta.18.4,theta.19.4,theta.20.4,theta.21.4,theta.22.4,theta.23.4,theta.24.4,theta.1.5,theta.2.5,theta.3.5,theta.4.5,theta.5.5,theta.6.5,theta.7.5,theta.8.5,theta.9.5,theta.10.5,theta.11.5,theta.12.5,theta.13.5,theta.14.5,theta.15.5,theta.16.5,theta.17.5,theta.18.5,theta.19.5,theta.20.5,theta.21.5,theta.22.5,theta.23.5,theta.24.5,theta.1.6,theta.2.6,theta.3.6,theta.4.6,theta.5.6,theta.6.6,theta.7.6,theta.8.6,theta.9.6,theta.10.6,theta.11.6,theta.12.6,theta.13.6,theta.14.6,theta.15.6,theta.16.6,theta.17.6,theta.18.6,theta.19.6,theta.20.6,theta.21.6,theta.22.6,theta.23.6,theta.24.6,theta.1.7,theta.2.7,theta.3.7,theta.4.7,theta.5.7,theta.6.7,theta.7.7,theta.8.7,theta.9.7,theta.10.7,theta.11.7,theta.12.7,theta.13.7,theta.14.7,theta.15.7,theta.16.7,theta.17.7,theta.18.7,theta.19.7,theta.20.7,theta.21.7,theta.22.7,theta.23.7,theta.24.7
-8259803.4,9246.5463,1.2831115,-1.3900127,-2.0753895,0.11274529,0.98420673,0.036698862,0.092482354,0.098874655,0.086266648,0.027956761,0.028259036,0.034461436,0.017801492,0.018379025,0.016731804,0.019505652,0.04776092,0.021922696,0.018412119,0.049526698,0.030822685,0.0401534,0.040035919,0.044691024,0.038774564,0.016735636,0.017971954,0.020224046,0.0020250742,0.93685309,0.70206788,0.67858589,0.70693963,0.95275062,0.95222966,0.94084159,0.9622249,0.95975835,0.96523171,0.97301237,0.80640582,0.96668322,0.97225055,0.00052399152,0.94491428,0.86948474,0.00050841925,0.87858142,0.88056,0.96971231,0.95572206,0.95206537,0.013768194,0.026448049,0.20544977,0.22253946,0.20679373,0.019292623,0.019511305,0.024696975,0.019973606,0.021862621,0.018036488,0.0074819818,0.14583326,0.011394085,0.0093373268,0.94994931,0.024263034,0.090361859,0.95945566,0.076727554,0.080665441,0.013552054,0.026305984,0.02771058,0.96174972,0.03825028,0.94348342,0.039962194,0.016554385,0.27514868,0.7245433,0.00030801689,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,4.6088481,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.7490722,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,1.6255075,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,42615.927,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,74538.332,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,121162.62,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,1042.5046,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,4804.7453,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,8403.8462,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,13660.515,0.94656055,0.035295121,0.088944878,0.095092672,0.082966924,0.026887407,0.02717812,0.033143277,0.01712058,0.017676022,0.016091808,0.018759556,0.045934052,0.021084147,0.01770785,0.047632288,0.029643708,0.038617521,0.038504534,0.04298158,0.037291426,0.016095493,0.017284522,0.019450471,0.0019106239,0.88390536,0.6623894,0.64023453,0.66698582,0.89890441,0.8984129,0.88766844,0.90784324,0.90551609,0.91068011,0.91802103,0.76083052,0.91204959,0.91730228,0.00049437732,0.89151096,0.82034444,0.00047968513,0.828927,0.83079376,0.91490749,0.90170792,0.8982579,0.0038218242,0.022786173,0.068151535,0.072465011,0.068601972,0.021080541,0.021132087,0.022370394,0.021424753,0.021903681,0.020941534,0.018166279,0.053475381,0.019137914,0.018664164,0.26138597,0.022318417,0.039256732,0.26400138,0.035655861,0.036772119,0.019781821,0.023059448,0.023385387,4.2408363e-06,8.1464458e-06,6.3282e-05,6.8545913e-05,6.3695961e-05,5.9424537e-06,6.0098116e-06,7.6070855e-06,6.1522082e-06,6.7340567e-06,5.5555432e-06,2.3045768e-06,4.4919107e-05,3.5095706e-06,2.8760544e-06,0.00029260044,7.4734245e-06,2.7832979e-05,0.00029552855,2.3633383e-05,2.4846319e-05,4.1742616e-06,8.1026874e-06,8.5353267e-06,8.0926408e-05,0.037438705,0.028056173,0.027117781,0.028250859,0.038074005,0.038053187,0.037598094,0.038452619,0.03835405,0.038572777,0.038883709,0.032225746,0.038630783,0.038853266,2.0939851e-05,0.037760848,0.034746518,2.0317549e-05,0.035110042,0.03518911,0.038751832,0.038192751,0.038046622,0.0099756527,0.019162756,0.14885726,0.16123947,0.14983101,0.013978341,0.014136785,0.017894028,0.014471743,0.015840416,0.013068217,0.0054210198,0.10566251,0.0082555079,0.0067652976,0.68827941,0.017579619,0.06547108,0.69516717,0.055592436,0.058445605,0.0098190501,0.019059824,0.020077515,0.037646183,0.0014037418,0.0035374759,0.0037819832,0.0032997234,0.0010693539,0.001080916,0.0013181596,0.00068091206,0.00070300284,0.0006399962,0.00074609666,0.0018268686,0.00083854928,0.00070426871,0.0018944101,0.0011789763,0.0015358788,0.0015313851,0.0017094442,0.0014831379,0.00064014275,0.00068743227,0.00077357542
