# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = ploidy_histogram_dye_ratio_model
# start_datetime = 2026-04-13 18:03:50 UTC
# method = optimize
#   optimize
#     algorithm = lbfgs (Default)
#       lbfgs
#         init_alpha = 0.001 (Default)
#         tol_obj = 1e-12 (Default)
#         tol_rel_obj = 10000 (Default)
#         tol_grad = 1e-08 (Default)
#         tol_rel_grad = 1e+07 (Default)
#         tol_param = 1e-08 (Default)
#         history_size = 5 (Default)
#     jacobian = false (Default)
#     iter = 5000
#     save_iterations = false (Default)
# id = 1 (Default)
# data
#   file = C:/Users/4473331/AppData/Local/Temp/1/RtmpemRgbc/standata-738730e76d9.json
# init = C:/Users/4473331/AppData/Local/Temp/1/RtmpemRgbc/init-7387bf55f5f_1.json
# random
#   seed = 123
# output
#   file = C:/Users/4473331/Documents/projects/023_ploidyFlow/processed_data/stan_optimize_fixed_init_dye_ratio_anoxia/fixed_init_dye_ratio_optimize-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/4473331/Documents/projects/023_ploidyFlow/processed_data/stan_optimize_fixed_init_dye_ratio_anoxia/ploidy_histogram_dye_ratio-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=ploidy_histogram_dye_ratio_model
lp__,mu_cen.1,log_ratio_tumor_cen_mu,log_R_4n_mu,log_R_8n_mu,beta,cv,pop_theta.1.1,pop_theta.2.1,pop_theta.3.1,pop_theta.4.1,pop_theta.5.1,pop_theta.6.1,pop_theta.7.1,pop_theta.8.1,pop_theta.9.1,pop_theta.10.1,pop_theta.11.1,pop_theta.12.1,pop_theta.13.1,pop_theta.14.1,pop_theta.15.1,pop_theta.16.1,pop_theta.17.1,pop_theta.18.1,pop_theta.19.1,pop_theta.20.1,pop_theta.21.1,pop_theta.22.1,pop_theta.23.1,pop_theta.24.1,pop_theta.1.2,pop_theta.2.2,pop_theta.3.2,pop_theta.4.2,pop_theta.5.2,pop_theta.6.2,pop_theta.7.2,pop_theta.8.2,pop_theta.9.2,pop_theta.10.2,pop_theta.11.2,pop_theta.12.2,pop_theta.13.2,pop_theta.14.2,pop_theta.15.2,pop_theta.16.2,pop_theta.17.2,pop_theta.18.2,pop_theta.19.2,pop_theta.20.2,pop_theta.21.2,pop_theta.22.2,pop_theta.23.2,pop_theta.24.2,pop_theta.1.3,pop_theta.2.3,pop_theta.3.3,pop_theta.4.3,pop_theta.5.3,pop_theta.6.3,pop_theta.7.3,pop_theta.8.3,pop_theta.9.3,pop_theta.10.3,pop_theta.11.3,pop_theta.12.3,pop_theta.13.3,pop_theta.14.3,pop_theta.15.3,pop_theta.16.3,pop_theta.17.3,pop_theta.18.3,pop_theta.19.3,pop_theta.20.3,pop_theta.21.3,pop_theta.22.3,pop_theta.23.3,pop_theta.24.3,cen_phase.1,cen_phase.2,diploid_phase.1,diploid_phase.2,diploid_phase.3,wgd_phase.1,wgd_phase.2,wgd_phase.3,load_proxy.1,load_proxy.2,load_proxy.3,load_proxy.4,load_proxy.5,load_proxy.6,load_proxy.7,load_proxy.8,load_proxy.9,load_proxy.10,load_proxy.11,load_proxy.12,load_proxy.13,load_proxy.14,load_proxy.15,load_proxy.16,load_proxy.17,load_proxy.18,load_proxy.19,load_proxy.20,load_proxy.21,load_proxy.22,load_proxy.23,load_proxy.24,ratio_tumor_cen_sample.1,ratio_tumor_cen_sample.2,ratio_tumor_cen_sample.3,ratio_tumor_cen_sample.4,ratio_tumor_cen_sample.5,ratio_tumor_cen_sample.6,ratio_tumor_cen_sample.7,ratio_tumor_cen_sample.8,ratio_tumor_cen_sample.9,ratio_tumor_cen_sample.10,ratio_tumor_cen_sample.11,ratio_tumor_cen_sample.12,ratio_tumor_cen_sample.13,ratio_tumor_cen_sample.14,ratio_tumor_cen_sample.15,ratio_tumor_cen_sample.16,ratio_tumor_cen_sample.17,ratio_tumor_cen_sample.18,ratio_tumor_cen_sample.19,ratio_tumor_cen_sample.20,ratio_tumor_cen_sample.21,ratio_tumor_cen_sample.22,ratio_tumor_cen_sample.23,ratio_tumor_cen_sample.24,R_4n_sample.1,R_4n_sample.2,R_4n_sample.3,R_4n_sample.4,R_4n_sample.5,R_4n_sample.6,R_4n_sample.7,R_4n_sample.8,R_4n_sample.9,R_4n_sample.10,R_4n_sample.11,R_4n_sample.12,R_4n_sample.13,R_4n_sample.14,R_4n_sample.15,R_4n_sample.16,R_4n_sample.17,R_4n_sample.18,R_4n_sample.19,R_4n_sample.20,R_4n_sample.21,R_4n_sample.22,R_4n_sample.23,R_4n_sample.24,R_8n_sample.1,R_8n_sample.2,R_8n_sample.3,R_8n_sample.4,R_8n_sample.5,R_8n_sample.6,R_8n_sample.7,R_8n_sample.8,R_8n_sample.9,R_8n_sample.10,R_8n_sample.11,R_8n_sample.12,R_8n_sample.13,R_8n_sample.14,R_8n_sample.15,R_8n_sample.16,R_8n_sample.17,R_8n_sample.18,R_8n_sample.19,R_8n_sample.20,R_8n_sample.21,R_8n_sample.22,R_8n_sample.23,R_8n_sample.24,mu_2n_sample.1,mu_2n_sample.2,mu_2n_sample.3,mu_2n_sample.4,mu_2n_sample.5,mu_2n_sample.6,mu_2n_sample.7,mu_2n_sample.8,mu_2n_sample.9,mu_2n_sample.10,mu_2n_sample.11,mu_2n_sample.12,mu_2n_sample.13,mu_2n_sample.14,mu_2n_sample.15,mu_2n_sample.16,mu_2n_sample.17,mu_2n_sample.18,mu_2n_sample.19,mu_2n_sample.20,mu_2n_sample.21,mu_2n_sample.22,mu_2n_sample.23,mu_2n_sample.24,mu_4n_sample.1,mu_4n_sample.2,mu_4n_sample.3,mu_4n_sample.4,mu_4n_sample.5,mu_4n_sample.6,mu_4n_sample.7,mu_4n_sample.8,mu_4n_sample.9,mu_4n_sample.10,mu_4n_sample.11,mu_4n_sample.12,mu_4n_sample.13,mu_4n_sample.14,mu_4n_sample.15,mu_4n_sample.16,mu_4n_sample.17,mu_4n_sample.18,mu_4n_sample.19,mu_4n_sample.20,mu_4n_sample.21,mu_4n_sample.22,mu_4n_sample.23,mu_4n_sample.24,mu_8n_sample.1,mu_8n_sample.2,mu_8n_sample.3,mu_8n_sample.4,mu_8n_sample.5,mu_8n_sample.6,mu_8n_sample.7,mu_8n_sample.8,mu_8n_sample.9,mu_8n_sample.10,mu_8n_sample.11,mu_8n_sample.12,mu_8n_sample.13,mu_8n_sample.14,mu_8n_sample.15,mu_8n_sample.16,mu_8n_sample.17,mu_8n_sample.18,mu_8n_sample.19,mu_8n_sample.20,mu_8n_sample.21,mu_8n_sample.22,mu_8n_sample.23,mu_8n_sample.24,sig_cen_sample.1,sig_cen_sample.2,sig_cen_sample.3,sig_cen_sample.4,sig_cen_sample.5,sig_cen_sample.6,sig_cen_sample.7,sig_cen_sample.8,sig_cen_sample.9,sig_cen_sample.10,sig_cen_sample.11,sig_cen_sample.12,sig_cen_sample.13,sig_cen_sample.14,sig_cen_sample.15,sig_cen_sample.16,sig_cen_sample.17,sig_cen_sample.18,sig_cen_sample.19,sig_cen_sample.20,sig_cen_sample.21,sig_cen_sample.22,sig_cen_sample.23,sig_cen_sample.24,sig_2n_sample.1,sig_2n_sample.2,sig_2n_sample.3,sig_2n_sample.4,sig_2n_sample.5,sig_2n_sample.6,sig_2n_sample.7,sig_2n_sample.8,sig_2n_sample.9,sig_2n_sample.10,sig_2n_sample.11,sig_2n_sample.12,sig_2n_sample.13,sig_2n_sample.14,sig_2n_sample.15,sig_2n_sample.16,sig_2n_sample.17,sig_2n_sample.18,sig_2n_sample.19,sig_2n_sample.20,sig_2n_sample.21,sig_2n_sample.22,sig_2n_sample.23,sig_2n_sample.24,sig_4n_sample.1,sig_4n_sample.2,sig_4n_sample.3,sig_4n_sample.4,sig_4n_sample.5,sig_4n_sample.6,sig_4n_sample.7,sig_4n_sample.8,sig_4n_sample.9,sig_4n_sample.10,sig_4n_sample.11,sig_4n_sample.12,sig_4n_sample.13,sig_4n_sample.14,sig_4n_sample.15,sig_4n_sample.16,sig_4n_sample.17,sig_4n_sample.18,sig_4n_sample.19,sig_4n_sample.20,sig_4n_sample.21,sig_4n_sample.22,sig_4n_sample.23,sig_4n_sample.24,sig_8n_sample.1,sig_8n_sample.2,sig_8n_sample.3,sig_8n_sample.4,sig_8n_sample.5,sig_8n_sample.6,sig_8n_sample.7,sig_8n_sample.8,sig_8n_sample.9,sig_8n_sample.10,sig_8n_sample.11,sig_8n_sample.12,sig_8n_sample.13,sig_8n_sample.14,sig_8n_sample.15,sig_8n_sample.16,sig_8n_sample.17,sig_8n_sample.18,sig_8n_sample.19,sig_8n_sample.20,sig_8n_sample.21,sig_8n_sample.22,sig_8n_sample.23,sig_8n_sample.24,tumor_s_phase_fraction.1,tumor_s_phase_fraction.2,tumor_s_phase_fraction.3,tumor_s_phase_fraction.4,tumor_s_phase_fraction.5,tumor_s_phase_fraction.6,tumor_s_phase_fraction.7,tumor_s_phase_fraction.8,tumor_s_phase_fraction.9,tumor_s_phase_fraction.10,tumor_s_phase_fraction.11,tumor_s_phase_fraction.12,tumor_s_phase_fraction.13,tumor_s_phase_fraction.14,tumor_s_phase_fraction.15,tumor_s_phase_fraction.16,tumor_s_phase_fraction.17,tumor_s_phase_fraction.18,tumor_s_phase_fraction.19,tumor_s_phase_fraction.20,tumor_s_phase_fraction.21,tumor_s_phase_fraction.22,tumor_s_phase_fraction.23,tumor_s_phase_fraction.24,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.1.3,theta.2.3,theta.3.3,theta.4.3,theta.5.3,theta.6.3,theta.7.3,theta.8.3,theta.9.3,theta.10.3,theta.11.3,theta.12.3,theta.13.3,theta.14.3,theta.15.3,theta.16.3,theta.17.3,theta.18.3,theta.19.3,theta.20.3,theta.21.3,theta.22.3,theta.23.3,theta.24.3,theta.1.4,theta.2.4,theta.3.4,theta.4.4,theta.5.4,theta.6.4,theta.7.4,theta.8.4,theta.9.4,theta.10.4,theta.11.4,theta.12.4,theta.13.4,theta.14.4,theta.15.4,theta.16.4,theta.17.4,theta.18.4,theta.19.4,theta.20.4,theta.21.4,theta.22.4,theta.23.4,theta.24.4,theta.1.5,theta.2.5,theta.3.5,theta.4.5,theta.5.5,theta.6.5,theta.7.5,theta.8.5,theta.9.5,theta.10.5,theta.11.5,theta.12.5,theta.13.5,theta.14.5,theta.15.5,theta.16.5,theta.17.5,theta.18.5,theta.19.5,theta.20.5,theta.21.5,theta.22.5,theta.23.5,theta.24.5,theta.1.6,theta.2.6,theta.3.6,theta.4.6,theta.5.6,theta.6.6,theta.7.6,theta.8.6,theta.9.6,theta.10.6,theta.11.6,theta.12.6,theta.13.6,theta.14.6,theta.15.6,theta.16.6,theta.17.6,theta.18.6,theta.19.6,theta.20.6,theta.21.6,theta.22.6,theta.23.6,theta.24.6,theta.1.7,theta.2.7,theta.3.7,theta.4.7,theta.5.7,theta.6.7,theta.7.7,theta.8.7,theta.9.7,theta.10.7,theta.11.7,theta.12.7,theta.13.7,theta.14.7,theta.15.7,theta.16.7,theta.17.7,theta.18.7,theta.19.7,theta.20.7,theta.21.7,theta.22.7,theta.23.7,theta.24.7
-7759442.2,9322.1929,3.2218609,-0.89508146,-1.4290066,0.4748511,0.053956942,0.97528727,0.043717687,0.044961098,0.046485708,0.046370191,0.032766191,0.032068589,0.034990469,0.024395735,0.024152493,0.022273568,0.023084068,0.043847038,0.025117441,0.023095961,0.044077234,0.038478761,0.047351019,0.11863376,0.044133963,0.043824218,0.024100438,0.026433773,0.022960355,0.01450169,0.94205643,0.76442939,0.74218964,0.76934037,0.94735275,0.94711689,0.94331393,0.94105978,0.93900709,0.93596701,0.96201635,0.82327765,0.95781006,0.95962309,0.0039012592,0.94405991,0.90443537,0.005763256,0.91440075,0.91276598,0.94950288,0.9367925,0.93137251,0.010211036,0.014225879,0.19060951,0.21132465,0.18428943,0.019881063,0.020814524,0.021695603,0.034544481,0.036840417,0.041759427,0.014899586,0.13287531,0.017072494,0.017280948,0.95202151,0.017461332,0.048213606,0.87560298,0.04146529,0.043409803,0.026396686,0.03677373,0.045667132,0.97307074,0.026929261,0.92262525,0.076394,0.00098074577,0.84948996,0.1419373,0.0085727402,-2.6364174,3.7932143,3.9310756,3.9143404,3.893447,4.0985364,4.1217076,4.0324427,4.4165917,4.429123,4.5168002,4.4535416,3.9054811,4.3692625,4.4554127,4.4609854,3.9295546,3.7441763,3.3884516,3.8110006,3.8203014,4.4209661,4.3365469,4.4895862,88.687384,5.1408061,4.8784796,4.9094156,4.948385,4.5820871,4.5429009,4.6962605,4.0801004,4.0618327,3.9370154,4.0265467,4.9258924,4.1500846,4.0238597,4.0158712,4.8812811,5.2383356,6.0180942,5.1059891,5.0878995,4.0737113,4.1993878,3.9752026,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.9085743,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,1.7395468,826760.9,47923.587,45478.128,45766.52,46129.799,42715.1,42349.798,43779.447,38035.483,37865.188,36701.618,37536.245,45920.119,38687.89,37511.196,37436.726,45504.244,48832.775,56101.836,47599.016,47430.381,37975.923,39147.503,37057.605,1577934.6,91465.727,86798.387,87348.804,88042.15,81524.943,80827.737,83556.328,72593.547,72268.526,70047.765,71640.713,87641.96,73838.713,71592.905,71450.773,86848.231,93200.98,107074.52,90846.259,90524.407,72479.871,74715.919,70727.194,2744891.1,159108.91,150989.85,151947.33,153153.44,141816.45,140603.63,145350.14,126279.87,125714.48,121851.36,124622.37,152457.29,128445.89,124539.21,124291.96,151076.56,162127.46,186261.14,158031.32,157471.44,126082.13,129971.84,123033.26,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,502.99702,44609.49,2585.8102,2453.8607,2469.4214,2489.0229,2304.7762,2285.0656,2362.2051,2052.2784,2043.0898,1980.3071,2025.341,2477.7092,2087.4802,2023.9894,2019.9712,2455.2699,2634.8672,3027.0835,2568.2973,2559.1983,2049.0647,2112.2796,1999.5151,85140.527,4935.2109,4683.3755,4713.0743,4750.4852,4398.8366,4361.2175,4508.4439,3916.9258,3899.3886,3779.5632,3865.5138,4728.8921,3984.1111,3862.9342,3855.2652,4686.065,5028.8399,5777.4138,4901.7863,4884.4202,3910.7922,4031.4425,3816.2231,148105.93,8585.0302,8146.9508,8198.6133,8263.6912,7651.9821,7586.5419,7842.6491,6813.6756,6783.169,6574.7269,6724.2421,8226.1291,6930.5477,6719.7548,6706.4142,8151.6293,8747.9022,10050.082,8526.8866,8496.6774,6803.0059,7012.8829,6638.4986,0.1034758,0.077369038,0.089475328,0.090920175,0.089060276,0.077741214,0.077803452,0.077867562,0.078714777,0.078868406,0.079193404,0.077393644,0.085502466,0.077541818,0.077553429,0.14166981,0.077584274,0.07971115,0.14150871,0.079237257,0.079369627,0.078166853,0.078869715,0.079457514,0.94902351,0.042540402,0.043750329,0.045233882,0.045121476,0.031883822,0.031205006,0.034048202,0.023738776,0.023502084,0.021673757,0.022462431,0.04266627,0.024441047,0.022474004,0.042890267,0.037442556,0.046075891,0.11543904,0.042945468,0.042644064,0.023451431,0.025721931,0.02234205,0.013379625,0.86916506,0.70528186,0.6847629,0.70981286,0.87405157,0.87383396,0.87032525,0.86824552,0.86635165,0.8635468,0.88758058,0.75957675,0.88369975,0.8853725,0.0035994002,0.87101351,0.83445492,0.0053173256,0.84364922,0.84214094,0.87603533,0.86430842,0.8593078,0.0086883952,0.013008659,0.16267058,0.18024607,0.15730655,0.017817875,0.01861061,0.019355348,0.03026813,0.032216492,0.03639216,0.013600542,0.11368367,0.015442281,0.015621139,0.80873654,0.015759109,0.041843996,0.7438216,0.036121142,0.037771383,0.023354941,0.03215767,0.03970721,8.753656e-05,0.00012195476,0.0016340458,0.0018116314,0.0015798654,0.00017043518,0.0001784375,0.00018599077,0.00029614086,0.00031582333,0.00035799272,0.00012773028,0.0011391055,0.00014635806,0.00014814508,0.008161433,0.00014969146,0.00041332272,0.0075063169,0.00035547116,0.00037214096,0.00022629193,0.00031525164,0.00039149246,0.0011078421,0.07196746,0.058397819,0.056698836,0.058772989,0.072372066,0.072354048,0.072063525,0.071891322,0.071734508,0.071502264,0.073492277,0.062893474,0.073170943,0.073309447,0.00029803279,0.072120513,0.069093436,0.00044027819,0.069854731,0.069729845,0.072536323,0.071565326,0.071151272,0.0014493269,0.0020191828,0.027054599,0.029994851,0.026157545,0.0028218643,0.0029543573,0.0030794153,0.0049031503,0.0052290293,0.0059272203,0.0021148069,0.018859962,0.0024232237,0.0024528111,0.13512736,0.0024784143,0.0068433091,0.12428072,0.0058854713,0.0061614702,0.0037466743,0.005219564,0.0064818693,0.026263765,0.001177285,0.0012107691,0.0012518257,0.0012487149,0.00088236931,0.0008635834,0.00094226746,0.00065695911,0.00065040877,0.00059981071,0.00062163689,0.0011807683,0.00067639412,0.00062195715,0.0011869673,0.0010362046,0.0012751279,0.0031947195,0.001188495,0.0011801538,0.00064900698,0.00071184195,0.00061830539
